"","tweet_id","created_at","from","to","text"
"7496","1776961182902989014","2024-04-07T13:12:15.000Z","1758602383347617792","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7497","1776961126070202542","2024-04-07T13:12:01.000Z","941684809864069120","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7498","1776961104247173463","2024-04-07T13:11:56.000Z","1070620244148928514","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7499","1776961022621802625","2024-04-07T13:11:36.000Z","1745905355186442240","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7500","1776961017626374655","2024-04-07T13:11:35.000Z","1689532795","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7501","1776961012324765985","2024-04-07T13:11:34.000Z","1629016408758550530","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7502","1776960963876466714","2024-04-07T13:11:22.000Z","544091005","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7503","1776960950392009210","2024-04-07T13:11:19.000Z","2481468632","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7504","1776960947992621377","2024-04-07T13:11:18.000Z","1325498052178796546","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7505","1776960941286129707","2024-04-07T13:11:17.000Z","1594220016500498432","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7506","1776960911535657390","2024-04-07T13:11:10.000Z","1396445950588108809","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7507","1776960772809126298","2024-04-07T13:10:37.000Z","22957449","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7508","1776960737576976724","2024-04-07T13:10:28.000Z","16984207","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7509","1776960669910290752","2024-04-07T13:10:12.000Z","122312035","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7510","1776960483960262885","2024-04-07T13:09:28.000Z","1535667263189450753","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7511","1776960345623675162","2024-04-07T13:08:55.000Z","3257527388","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7512","1776960033634562353","2024-04-07T13:07:40.000Z","2999166691","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7513","1776959998947733732","2024-04-07T13:07:32.000Z","1721957250103951362","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7514","1776959982749032855","2024-04-07T13:07:28.000Z","1633232755977777152","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7515","1776959882249359675","2024-04-07T13:07:04.000Z","1112029444393316353","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7516","1776959835344654795","2024-04-07T13:06:53.000Z","2240206302","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7517","1776959809855570015","2024-04-07T13:06:47.000Z","813461970083086337","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7518","1776959707623919830","2024-04-07T13:06:23.000Z","1669580537495973888","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7519","1776959641412403497","2024-04-07T13:06:07.000Z","1656817675039916039","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7520","1776959617441882157","2024-04-07T13:06:01.000Z","4863321035","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7521","1776959538413093310","2024-04-07T13:05:42.000Z","231425332","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7522","1776959495073051134","2024-04-07T13:05:32.000Z","977848301772070912","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7523","1776959482813198498","2024-04-07T13:05:29.000Z","3298733753","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7524","1776959457454334405","2024-04-07T13:05:23.000Z","34073980","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7525","1776959435136696405","2024-04-07T13:05:18.000Z","1523100133","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7526","1776959417310650790","2024-04-07T13:05:14.000Z","1561235400","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7527","1776959387841835265","2024-04-07T13:05:07.000Z","301774427","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7528","1776959347374899512","2024-04-07T13:04:57.000Z","1664996486139002884","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7529","1776959338029924392","2024-04-07T13:04:55.000Z","1167945425476902912","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7530","1776959289917063232","2024-04-07T13:04:43.000Z","298625986","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7531","1776959288797262180","2024-04-07T13:04:43.000Z","523739237","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7532","1776959280702161192","2024-04-07T13:04:41.000Z","1608917196771676161","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7533","1776959102070952246","2024-04-07T13:03:58.000Z","1727021976156299264","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7534","1776959006470218061","2024-04-07T13:03:36.000Z","1680285550417158144","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7535","1776958974048559386","2024-04-07T13:03:28.000Z","1269073309817176066","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7536","1776958879491830164","2024-04-07T13:03:05.000Z","727869516","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7537","1776958780455924109","2024-04-07T13:02:42.000Z","400673779","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7538","1776958759182671949","2024-04-07T13:02:37.000Z","1616663110689099777","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7539","1776958668979761614","2024-04-07T13:02:15.000Z","25113881","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7540","1776958608929910880","2024-04-07T13:02:01.000Z","1536772460","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7541","1776958553758036398","2024-04-07T13:01:48.000Z","1658088728957517824","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7542","1776958525429678268","2024-04-07T13:01:41.000Z","1452372235155562498","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7543","1776958520270950748","2024-04-07T13:01:40.000Z","866329275409940480","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7544","1776958484418097507","2024-04-07T13:01:31.000Z","1736765722708299776","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7545","1776958419292819825","2024-04-07T13:01:16.000Z","1622990697434324994","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7546","1776958401836175496","2024-04-07T13:01:11.000Z","1487824137066323971","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7547","1776958287461953927","2024-04-07T13:00:44.000Z","1212315218191122432","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7548","1776958200459432382","2024-04-07T13:00:23.000Z","4869628121","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7549","1776958182830522633","2024-04-07T13:00:19.000Z","1299495837874167813","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7550","1776958161817424176","2024-04-07T13:00:14.000Z","493145649","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7551","1776958133681701261","2024-04-07T13:00:08.000Z","4816104748","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7552","1776958116782891383","2024-04-07T13:00:03.000Z","1290489472040103939","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7553","1776958073204080653","2024-04-07T12:59:53.000Z","1713223721245188096","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7554","1776958030132945402","2024-04-07T12:59:43.000Z","1057665195659522048","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7555","1776957983894712777","2024-04-07T12:59:32.000Z","1226559541","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7556","1776957963116187892","2024-04-07T12:59:27.000Z","1579922128081674250","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7557","1776957923790401560","2024-04-07T12:59:17.000Z","1688379505226723328","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7558","1776957905885172188","2024-04-07T12:59:13.000Z","72084823","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7559","1776957848825868691","2024-04-07T12:59:00.000Z","496107443","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7560","1776957767523176624","2024-04-07T12:58:40.000Z","1394273276105474053","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7561","1776957701807132937","2024-04-07T12:58:25.000Z","84979829","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7562","1776957698120007952","2024-04-07T12:58:24.000Z","1267410738747973633","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7563","1776957583385153847","2024-04-07T12:57:56.000Z","1315698192156176384","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7564","1776957519350444298","2024-04-07T12:57:41.000Z","860114191","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7565","1776957473070432667","2024-04-07T12:57:30.000Z","1709075222303846400","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7566","1776957425800593480","2024-04-07T12:57:19.000Z","1729789676381175808","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7567","1776957389977293255","2024-04-07T12:57:10.000Z","727911712175710208","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7568","1776957342967279930","2024-04-07T12:56:59.000Z","1647879859006480385","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7569","1776957249975386284","2024-04-07T12:56:37.000Z","1453126487159279620","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7570","1776957212436418987","2024-04-07T12:56:28.000Z","422153063","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7571","1776956993258787003","2024-04-07T12:55:36.000Z","1714562054890078209","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7572","1776956913336439105","2024-04-07T12:55:17.000Z","1445039466133934084","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7573","1776956902687027627","2024-04-07T12:55:14.000Z","1714879755063889920","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7574","1776956866750292457","2024-04-07T12:55:05.000Z","1498823563285078018","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7575","1776956793287008571","2024-04-07T12:54:48.000Z","1614048438911483906","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7576","1776956776484646943","2024-04-07T12:54:44.000Z","1679790296333185024","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7577","1776956627687477699","2024-04-07T12:54:08.000Z","1573535379185176576","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7578","1776956593235521625","2024-04-07T12:54:00.000Z","996994824","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7579","1776956482937893369","2024-04-07T12:53:34.000Z","1694109339429093376","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7580","1776956442060218710","2024-04-07T12:53:24.000Z","1454252578309562370","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7581","1776956383423812081","2024-04-07T12:53:10.000Z","1725976782354989057","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7582","1776956362905288785","2024-04-07T12:53:05.000Z","889216679368065024","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7583","1776956277727621252","2024-04-07T12:52:45.000Z","1702715173860212736","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7584","1776956262468796771","2024-04-07T12:52:41.000Z","369497578","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7585","1776956159376998854","2024-04-07T12:52:17.000Z","1382730758025007105","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7586","1776956113734258825","2024-04-07T12:52:06.000Z","1515809718761140227","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7587","1776956106973082069","2024-04-07T12:52:04.000Z","1393921783301029890","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7588","1776956055118909903","2024-04-07T12:51:52.000Z","1549431853450510340","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7589","1776956052032102511","2024-04-07T12:51:51.000Z","1733229651139694592","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7590","1776956044805103917","2024-04-07T12:51:49.000Z","1678818896642441216","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7591","1776956044654022997","2024-04-07T12:51:49.000Z","363549180","216776631","RT @BernieSanders: No graduate student worker should be struggling to make ends meet when Boston University has a $3 billion endowment. The…"
"7592","1776955932028903753","2024-04-07T12:51:23.000Z","46176204","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7593","1776955912495788474","2024-04-07T12:51:18.000Z","1594737553839726592","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7594","1776955809718796485","2024-04-07T12:50:53.000Z","748186549611692032","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7595","1776955758116057570","2024-04-07T12:50:41.000Z","3582355816","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7596","1776955686976372923","2024-04-07T12:50:24.000Z","1145710087819972608","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7597","1776955676348092594","2024-04-07T12:50:22.000Z","778245998850211841","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7598","1776955626033197338","2024-04-07T12:50:10.000Z","1714049947815796736","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7599","1776955620974891409","2024-04-07T12:50:08.000Z","1249934092159811585","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7600","1776955607607550033","2024-04-07T12:50:05.000Z","1715775203958018048","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7601","1776955597616787605","2024-04-07T12:50:03.000Z","944948996","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7602","1776955543468319052","2024-04-07T12:49:50.000Z","1712569173900152832","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7603","1776955462866313241","2024-04-07T12:49:31.000Z","1348764119290290176","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7604","1776955425428021758","2024-04-07T12:49:22.000Z","951664704140840960","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7605","1776955258834751627","2024-04-07T12:48:42.000Z","1720607744661848064","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7606","1776955232519397722","2024-04-07T12:48:36.000Z","1516011918397485059","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7607","1776955221878698475","2024-04-07T12:48:33.000Z","1177424617184452609","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7608","1776955185606115732","2024-04-07T12:48:25.000Z","1619400640354029569","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7609","1776955171219623987","2024-04-07T12:48:21.000Z","454254265","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7610","1776955152626528284","2024-04-07T12:48:17.000Z","1438009135094587392","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7611","1776954938914189443","2024-04-07T12:47:26.000Z","376661701","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7612","1776954930479136794","2024-04-07T12:47:24.000Z","1477120495","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7613","1776954927400866291","2024-04-07T12:47:23.000Z","41580760","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7614","1776954903442731439","2024-04-07T12:47:17.000Z","1650171730151833601","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7615","1776954850535768438","2024-04-07T12:47:05.000Z","949323265","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7616","1776954827450339341","2024-04-07T12:46:59.000Z","3229548695","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7617","1776954764460212477","2024-04-07T12:46:44.000Z","2685372996","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7618","1776954717538541695","2024-04-07T12:46:33.000Z","1383066485623492612","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7619","1776954601956159642","2024-04-07T12:46:05.000Z","1711205622","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7620","1776954486545653864","2024-04-07T12:45:38.000Z","232868196","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7621","1776954483236573194","2024-04-07T12:45:37.000Z","1651866281468104705","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7622","1776954419189608544","2024-04-07T12:45:22.000Z","1762536786176434176","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7623","1776954416056148304","2024-04-07T12:45:21.000Z","1197639738301337600","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7624","1776954411048390818","2024-04-07T12:45:20.000Z","1750057757858996224","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7625","1776954383764488640","2024-04-07T12:45:13.000Z","1549652129849171970","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7626","1776954248309195086","2024-04-07T12:44:41.000Z","1547353737643331584","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7627","1776954242970144774","2024-04-07T12:44:40.000Z","787434548401311744","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7628","1776954178113265976","2024-04-07T12:44:24.000Z","1294995351162834944","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7629","1776954163093467491","2024-04-07T12:44:21.000Z","1336322867634421760","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7630","1776953975708721240","2024-04-07T12:43:36.000Z","1679473781927030784","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
"7631","1776953964254151083","2024-04-07T12:43:33.000Z","1592223797079412738","250858058","RT @MariamBarghouti: Israeli forces just invaded Ramallah it is almost 4:00 AM local.

They arrested a graduate student Layan Kayed and sho…"
